Kode Provinsi,Nama Provinsi,Kode Kab,Nama Kabupaten,Luas Panen_Jan-24,Luas Panen_Feb-24,Luas Panen_Mar-24,Luas Panen_Apr-24,Luas Panen_Mei-24,Luas Panen_Jun-24,Luas Panen_Jul-24,Luas Panen_Ags-24,Luas Panen_Sep-24,Luas Panen_Okt-24,Luas Panen_Nov-24,Luas Panen_Des-24,Luas Panen_Jan-Des 2024,Luas Panen_Jan-25,Luas Panen_Feb-25,Luas Panen_Mar-25,Luas Panen_Apr-25,Luas Panen_Mei-25,Luas Panen_Jun-25,Luas Panen_Jul-25,Luas Panen_Ags-25,Luas Panen_Sep-25,Luas Panen_Okt-25,Luas Panen_Nov-25,Produksi Padi_Jan-24,Produksi Padi_Feb-24,Produksi Padi_Mar-24,Produksi Padi_Apr-24,Produksi Padi_Mei-24,Produksi Padi_Jun-24,Produksi Padi_Jul-24,Produksi Padi_Ags-24,Produksi Padi_Sep-24,Produksi Padi_Okt-24,Produksi Padi_Nov-24,Produksi Padi_Des-24,Produksi Padi_Jan-Des 2024,Produksi Padi_Jan-25,Produksi Padi_Feb-25,Produksi Padi_Mar-25,Produksi Padi_Apr-25,Produksi Padi_Mei-25,Produksi Padi_Jun-25,Produksi Padi_Jul-25,Produksi Padi_Ags-25,Produksi Padi_Sep-25,Produksi Padi_Okt-25,Produksi Padi_Nov-25,Produksi Beras_Jan-24,Produksi Beras_Feb-24,Produksi Beras_Mar-24,Produksi Beras_Apr-24,Produksi Beras_Mei-24,Produksi Beras_Jun-24,Produksi Beras_Jul-24,Produksi Beras_Ags-24,Produksi Beras_Sep-24,Produksi Beras_Okt-24,Produksi Beras_Nov-24,Produksi Beras_Des-24,Produksi Beras_Jan-Des 2024,Produksi Beras_Jan-25,Produksi Beras_Feb-25,Produksi Beras_Mar-25,Produksi Beras_Apr-25,Produksi Beras_Mei-25,Produksi Beras_Jun-25,Produksi Beras_Jul-25,Produksi Beras_Ags-25,Produksi Beras_Sep-25,Produksi Beras_Okt-25,Produksi Beras_Nov-25
52,NUSA TENGGARA BARAT,5206,NUSA TENGGARA BARAT - Bima,688,678,4.156,9.149,10.615,3.112,2.671,2.601,2.226,2.458,2.719,1.128,42.202,783,1.326,3.349,14.282,7.715,1.329,2.009,6.031,1.887,1.457,1.006,3.851,3.791,21.398,50.075,48.664,14.394,12.007,12.075,10.390,11.011,11.767,5.264,204.686,3.944,6.629,16.748,71.626,36.452,6.290,9.505,28.532,8.867,6.845,4.709,2.193,2.159,12.187,28.520,27.717,8.198,6.839,6.877,5.917,6.271,6.702,2.998,116.579,2.246,3.776,9.539,40.795,20.761,3.582,5.413,16.251,5.050,3.899,2.682
52,NUSA TENGGARA BARAT,5207,NUSA TENGGARA BARAT - Sumbawa Barat,0,28,665,3.040,1.357,104,576,2.212,943,106,348,1.167,10.545,552,212,656,4.277,2.105,341,1.137,2.228,1.347,903,256,0,150,3.616,16.530,6.483,498,2.752,10.565,4.070,458,1.502,5.035,51.657,2.996,1.153,3.560,23.213,10.423,1.690,5.632,11.034,6.558,4.397,1.249,0,85,2.059,9.415,3.692,284,1.568,6.017,2.318,261,855,2.868,29.421,1.706,657,2.028,13.221,5.936,963,3.208,6.284,3.735,2.505,711
52,NUSA TENGGARA BARAT,5208,NUSA TENGGARA BARAT - Lombok Utara,788,104,189,917,1.998,828,28,34,528,327,1,330,6.070,182,617,158,1.137,1.863,578,12,12,192,423,229,4.592,604,1.099,5.340,11.901,4.934,166,201,3.588,2.226,5,2.242,36.897,1.124,3.819,976,7.031,10.587,3.283,65,68,1.252,2.754,1.490,2.615,344,626,3.041,6.778,2.810,94,114,2.044,1.268,3,1.277,21.015,640,2.175,556,4.005,6.030,1.870,37,39,713,1.568,849
52,NUSA TENGGARA BARAT,5271,NUSA TENGGARA BARAT - Kota Mataram,162,342,123,187,219,299,68,238,147,347,39,168,2.339,160,148,214,171,321,143,127,278,315,202,154,1.109,2.349,846,1.282,1.349,1.843,419,1.467,1.009,2.376,268,1.152,15.469,1.043,967,1.398,1.116,1.974,878,778,1.707,2.110,1.352,1.033,632,1.338,482,730,769,1.050,239,836,575,1.353,152,656,8.810,594,551,796,636,1.124,500,443,972,1.202,770,588
52,NUSA TENGGARA BARAT,5272,NUSA TENGGARA BARAT - Kota Bima,0,157,430,378,88,119,387,258,74,141,166,141,2.339,25,149,381,436,106,166,422,388,11,48,232,0,877,2.405,2.112,466,629,2.040,1.361,383,732,863,734,12.602,135,805,2.011,2.347,554,866,2.164,2.018,60,246,1.178,0,500,1.369,1.203,266,358,1.162,775,218,417,492,418,7.177,77,459,1.146,1.337,315,493,1.232,1.149,34,140,671
53,NUSA TENGGARA TIMUR,5301,NUSA TENGGARA TIMUR - Sumba Barat,171,87,127,463,1.147,2.445,375,393,304,362,431,46,6.351,116,89,217,1.534,3.274,700,185,297,598,605,345,792,403,586,1.991,3.993,8.508,1.305,1.369,1.181,1.405,1.674,178,23.384,542,467,1.075,7.858,13.896,2.947,789,1.268,2.017,2.042,1.166,464,236,343,1.166,2.339,4.983,764,802,692,823,981,104,13.697,318,273,630,4.603,8.139,1.726,462,742,1.181,1.196,683
53,NUSA TENGGARA TIMUR,5302,NUSA TENGGARA TIMUR - Sumba Timur,132,43,249,488,2.132,3.697,3.605,857,308,464,778,757,13.509,459,260,142,1.763,7.952,5.808,1.013,483,872,1.135,1.206,528,171,1.002,1.959,7.465,12.906,12.592,2.989,1.308,1.971,3.303,3.212,49.408,1.723,987,522,6.363,32.300,23.539,4.096,1.896,3.818,5.007,5.359,309,100,587,1.148,4.373,7.560,7.376,1.750,766,1.155,1.935,1.882,28.940,1.009,578,306,3.727,18.919,13.788,2.399,1.110,2.237,2.933,3.139
53,NUSA TENGGARA TIMUR,5303,NUSA TENGGARA TIMUR - Kupang,146,0,50,1.176,4.930,2.822,1.183,136,12,178,1.203,673,12.508,27,19,289,2.481,8.199,3.330,77,0,69,644,1.452,561,0,185,5.406,24.726,14.841,6.151,713,61,909,6.155,3.335,63.042,147,56,1.215,9.804,46.639,18.977,419,0,338,3.155,7.184,328,0,108,3.166,14.483,8.693,3.603,418,36,532,3.605,1.953,36.926,86,33,712,5.742,27.318,11.115,246,0,198,1.848,4.208
53,NUSA TENGGARA TIMUR,5304,NUSA TENGGARA TIMUR - Timor Tengah Selatan,171,48,36,95,405,1.158,342,168,23,90,348,527,3.410,518,31,11,170,1.125,1.990,839,211,141,370,623,604,169,129,335,1.869,5.293,1.578,774,105,401,1.532,2.344,15.133,1.833,110,33,600,4.858,8.598,3.626,911,599,1.562,2.638,354,99,75,196,1.095,3.100,924,454,61,235,897,1.373,8.864,1.074,64,19,352,2.845,5.036,2.124,534,351,915,1.545
53,NUSA TENGGARA TIMUR,5305,NUSA TENGGARA TIMUR - Timor Tengah Utara,981,136,53,370,1.419,2.719,1.722,663,279,552,565,427,9.886,71,0,422,941,5.072,2.093,188,22,466,677,623,4.633,649,212,852,4.875,9.293,5.873,2.283,1.284,2.574,2.634,1.993,37.155,329,0,902,3.097,27.547,10.509,1.038,121,2.245,3.283,3.007,2.714,380,124,499,2.856,5.443,3.440,1.337,752,1.508,1.543,1.167,21.763,193,0,528,1.814,16.135,6.155,608,71,1.315,1.923,1.761
53,NUSA TENGGARA TIMUR,5306,NUSA TENGGARA TIMUR - Belu,0,0,0,360,2.153,931,85,3,0,136,19,70,3.757,27,0,0,514,2.788,951,0,0,50,351,221,0,0,0,1.341,6.627,2.866,262,8,0,427,59,220,11.810,112,0,0,2.109,13.018,4.436,0,0,160,1.124,707,0,0,0,786,3.882,1.679,153,5,0,250,35,129,6.918,66,0,0,1.236,7.625,2.599,0,0,94,658,414
53,NUSA TENGGARA TIMUR,5307,NUSA TENGGARA TIMUR - Alor,26,16,29,244,459,8,44,32,37,24,52,67,1.036,60,12,108,685,71,212,9,4,17,39,90,92,58,103,527,1.507,24,141,101,112,73,184,232,3.155,216,42,362,2.288,289,870,38,18,55,130,305,54,34,60,309,883,14,83,59,65,43,108,136,1.848,126,25,212,1.340,169,510,22,11,32,76,179
53,NUSA TENGGARA TIMUR,5308,NUSA TENGGARA TIMUR - Lembata,0,0,0,219,22,0,0,0,4,11,0,0,256,0,37,21,133,180,0,45,31,2,1,2,0,0,0,591,94,0,0,0,18,49,0,0,752,0,138,109,394,779,0,191,131,12,5,8,0,0,0,346,55,0,0,0,10,29,0,0,440,0,81,64,231,456,0,112,77,7,3,5
53,NUSA TENGGARA TIMUR,5309,NUSA TENGGARA TIMUR - Flores Timur,0,6,19,694,1.254,238,134,125,6,46,12,0,2.533,6,41,68,1.651,959,190,27,63,42,52,31,0,25,37,1.884,2.123,388,221,217,24,190,49,0,5.157,22,157,226,3.286,2.308,454,80,158,151,194,117,0,14,22,1.104,1.243,227,129,127,14,111,29,0,3.021,13,92,132,1.924,1.352,266,47,93,88,113,69
53,NUSA TENGGARA TIMUR,5310,NUSA TENGGARA TIMUR - Sikka,187,53,65,46,1.343,804,75,57,179,306,112,200,3.428,159,50,382,324,1.694,216,206,83,304,366,389,698,198,240,173,4.957,2.554,323,245,774,1.324,484,739,12.710,538,208,1.225,1.220,7.331,905,842,419,1.277,1.496,1.478,409,116,141,102,2.904,1.496,189,143,454,776,284,433,7.445,315,122,718,715,4.294,530,493,245,748,876,866
53,NUSA TENGGARA TIMUR,5311,NUSA TENGGARA TIMUR - Ende,245,36,437,474,682,1.157,550,321,238,371,457,81,5.048,363,17,166,834,1.848,544,381,122,506,714,594,918,129,1.847,1.638,3.018,5.380,2.550,1.515,1.134,1.696,2.154,380,22.359,1.636,69,591,3.455,8.336,2.408,1.656,540,2.331,3.256,2.698,538,76,1.082,959,1.768,3.151,1.494,888,664,993,1.261,223,13.097,958,40,346,2.024,4.883,1.410,970,316,1.365,1.907,1.580
53,NUSA TENGGARA TIMUR,5312,NUSA TENGGARA TIMUR - Ngada,496,195,580,1.851,1.747,2.082,490,63,587,348,393,537,9.370,843,76,91,1.255,3.530,1.690,323,204,545,714,525,2.474,1.059,3.039,8.483,8.961,10.743,2.361,331,2.782,1.648,1.766,2.498,46.145,5.049,453,539,7.051,15.609,7.483,1.429,889,2.887,3.797,2.813,1.449,620,1.780,4.969,5.248,6.292,1.383,194,1.629,965,1.034,1.463,27.028,2.957,265,316,4.130,9.143,4.383,837,521,1.691,2.224,1.648
53,NUSA TENGGARA TIMUR,5313,NUSA TENGGARA TIMUR - Manggarai,513,1.076,1.113,1.072,4.431,2.008,1.422,665,786,1.251,2.395,1.335,18.066,839,512,522,1.946,3.930,2.223,788,623,1.448,1.451,1.406,2.541,5.330,5.511,5.008,20.078,9.115,6.463,3.012,3.606,5.739,10.987,6.126,83.516,3.858,2.356,2.399,8.810,21.189,12.010,4.258,3.365,6.511,6.527,6.325,1.488,3.122,3.228,2.933,11.760,5.339,3.785,1.764,2.112,3.362,6.435,3.588,48.918,2.260,1.380,1.405,5.160,12.411,7.035,2.494,1.971,3.814,3.823,3.705
53,NUSA TENGGARA TIMUR,5314,NUSA TENGGARA TIMUR - Rote Ndao,0,0,0,925,3.285,1.421,0,34,0,735,512,8,6.920,0,0,85,3.253,5.712,1.889,52,42,291,899,1.137,0,0,0,3.652,11.870,5.134,0,122,0,3.595,2.502,38,26.913,0,0,376,14.425,24.745,8.183,223,184,1.467,4.527,5.722,0,0,0,2.139,6.953,3.007,0,71,0,2.106,1.466,22,15.764,0,0,220,8.449,14.494,4.793,131,108,859,2.652,3.351
53,NUSA TENGGARA TIMUR,5315,NUSA TENGGARA TIMUR - Manggarai Barat,931,319,1.611,4.967,5.974,1.435,2.221,927,1.987,2.635,352,635,23.995,648,661,3.512,6.022,3.186,1.879,3.379,1.564,1.474,1.066,1.256,4.299,1.472,7.442,22.122,27.077,6.213,10.068,4.204,8.704,11.480,1.511,2.782,107.375,3.451,3.175,18.094,30.040,15.840,9.094,16.784,7.678,6.303,4.436,5.303,2.518,862,4.359,12.958,15.860,3.639,5.897,2.462,5.098,6.724,885,1.629,62.893,2.022,1.860,10.598,17.596,9.278,5.326,9.831,4.497,3.692,2.598,3.106
53,NUSA TENGGARA TIMUR,5316,NUSA TENGGARA TIMUR - Sumba Tengah,0,79,0,71,998,2.930,731,0,0,0,83,217,5.110,28,0,0,1.136,3.208,1.520,224,41,161,115,221,0,354,0,188,3.979,12.824,3.219,0,0,0,346,911,21.822,130,0,0,4.301,14.897,7.085,1.044,190,696,497,953,0,208,0,110,2.331,7.512,1.886,0,0,0,203,533,12.782,76,0,0,2.519,8.726,4.150,612,111,408,291,558
53,NUSA TENGGARA TIMUR,5317,NUSA TENGGARA TIMUR - Sumba Barat Daya,45,197,1.450,7.061,2.272,681,555,222,454,164,68,85,13.253,87,228,3.602,4.911,1.491,1.086,151,667,722,354,222,193,492,3.489,20.002,7.332,2.610,2.128,851,1.731,626,260,324,40.038,390,634,8.409,15.503,5.779,4.435,563,2.498,2.802,1.372,855,113,288,2.043,11.716,4.295,1.529,1.246,498,1.014,367,152,190,23.451,228,371,4.926,9.080,3.385,2.598,330,1.463,1.641,804,501
53,NUSA TENGGARA TIMUR,5318,NUSA TENGGARA TIMUR - Nagekeo,108,72,0,103,1.638,1.982,1.305,227,241,132,1.174,838,7.821,665,196,409,520,3.490,1.764,519,239,255,788,1.158,522,349,0,496,8.249,10.234,6.739,1.171,1.205,659,5.861,4.180,39.666,2.993,880,1.842,2.264,18.334,9.421,2.770,1.277,1.141,3.522,5.164,305,205,0,290,4.832,5.995,3.947,686,706,386,3.433,2.448,23.234,1.753,516,1.079,1.326,10.739,5.518,1.622,748,668,2.063,3.025
53,NUSA TENGGARA TIMUR,5319,NUSA TENGGARA TIMUR - Manggarai Timur,680,171,677,1.220,3.708,2.169,1.380,605,337,1.366,1.666,1.429,15.407,456,530,368,1.286,6.033,2.059,711,809,776,1.179,1.667,3.319,834,3.303,5.918,16.653,9.812,6.241,2.738,1.534,6.285,7.660,6.577,70.874,1.950,2.243,1.574,5.497,26.701,9.134,3.143,3.590,3.541,5.376,7.572,1.944,489,1.935,3.466,9.754,5.747,3.655,1.604,899,3.681,4.487,3.852,41.513,1.142,1.314,922,3.220,15.640,5.350,1.841,2.103,2.074,3.149,4.435
53,NUSA TENGGARA TIMUR,5320,NUSA TENGGARA TIMUR - Sabu Raijua,10,0,0,242,180,0,85,65,0,141,0,0,724,28,0,102,243,745,267,34,0,77,189,153,44,0,0,1.072,580,0,274,210,0,609,0,0,2.789,124,0,462,1.093,4.288,1.539,196,0,333,818,665,26,0,0,628,340,0,160,123,0,357,0,0,1.634,73,0,270,640,2.512,901,115,0,195,479,390
53,NUSA TENGGARA TIMUR,5321,NUSA TENGGARA TIMUR - Malaka,91,0,0,65,908,1.753,1.280,583,54,155,700,475,6.063,84,0,0,72,2.406,2.594,318,0,201,662,858,406,0,0,289,3.708,6.989,5.026,2.236,192,514,2.282,1.548,23.190,384,0,0,314,12.149,13.092,1.608,0,722,2.399,3.110,238,0,0,169,2.172,4.094,2.944,1.310,112,301,1.336,907,13.583,225,0,0,184,7.116,7.669,942,0,423,1.405,1.822
53,NUSA TENGGARA TIMUR,5371,NUSA TENGGARA TIMUR - Kota Kupang,0,0,0,24,10,146,61,0,0,8,29,0,277,0,0,0,9,174,17,0,0,8,25,13,0,0,0,111,44,752,311,0,0,38,144,0,1.400,0,0,0,26,1.169,115,0,0,39,124,65,0,0,0,65,26,441,182,0,0,22,84,0,820,0,0,0,15,685,67,0,0,23,73,38
61,KALIMANTAN BARAT,6101,KALIMANTAN BARAT - Sambas,13.270,7.933,3.845,1.526,3.000,5.045,10.445,5.528,1.843,2.623,2.756,6.308,64.122,13.845,8.470,2.709,4.970,3.542,6.370,7.902,3.186,4.706,5.868,3.493,41.341,24.692,11.909,4.756,8.441,14.191,29.362,15.549,6.048,8.725,9.192,21.028,195.233,43.393,26.395,7.936,15.771,10.202,18.346,22.416,9.160,15.705,19.459,11.586,24.457,14.607,7.045,2.813,4.993,8.395,17.370,9.199,3.578,5.162,5.438,12.440,115.498,25.671,15.615,4.695,9.330,6.035,10.853,13.261,5.419,9.291,11.512,6.854
61,KALIMANTAN BARAT,6102,KALIMANTAN BARAT - Bengkayang,179,2.176,3.374,49,196,0,77,1.496,3.583,767,84,50,12.032,453,2.584,5.511,342,8,523,6,1.162,4.085,951,88,560,6.798,10.553,153,554,0,217,4.432,10.771,2.334,255,153,36.781,950,6.795,14.687,1.012,26,1.322,19,3.619,14.044,3.264,297,331,4.021,6.243,90,328,0,129,2.622,6.372,1.381,151,91,21.759,562,4.020,8.689,598,16,782,11,2.141,8.308,1.931,176
61,KALIMANTAN BARAT,6103,KALIMANTAN BARAT - Landak,1.236,2.258,7.635,4.517,324,1.281,529,1.349,4.671,5.271,1.446,688,31.206,2.096,2.268,13.150,5.399,1.673,818,794,1.368,8.813,4.118,1.052,3.993,7.237,24.597,14.193,1.008,3.983,1.644,4.193,14.141,15.645,4.303,2.096,97.033,6.206,6.063,33.655,13.663,4.674,2.419,2.401,4.137,29.515,13.844,3.453,2.362,4.281,14.551,8.397,596,2.356,972,2.481,8.366,9.256,2.545,1.240,57.404,3.672,3.587,19.910,8.083,2.765,1.431,1.420,2.448,17.461,8.190,2.043
61,KALIMANTAN BARAT,6104,KALIMANTAN BARAT - Mempawah,841,1.325,3.036,2.367,904,1.148,169,1.087,2.357,2.115,1.558,1.007,17.913,644,472,1.798,2.759,1.084,555,216,869,2.164,595,272,2.921,4.606,10.551,8.225,3.109,3.948,580,3.737,8.510,7.614,5.626,3.636,63.064,2.077,1.545,5.922,9.090,4.088,2.094,815,3.278,7.286,2.004,916,1.728,2.725,6.242,4.866,1.839,2.335,343,2.211,5.035,4.504,3.328,2.151,37.308,1.229,914,3.503,5.377,2.418,1.239,482,1.939,4.310,1.185,542
61,KALIMANTAN BARAT,6105,KALIMANTAN BARAT - Sanggau,305,5.559,13.735,2.100,40,25,41,119,1.436,342,832,528,25.063,921,9.783,13.449,5.529,426,239,1.005,758,2.722,998,214,808,14.364,35.051,5.466,128,81,131,383,3.642,853,2.108,1.237,64.252,2.216,20.761,28.940,13.169,1.323,545,2.458,2.106,8.955,2.752,579,478,8.498,20.736,3.234,75,48,77,226,2.154,505,1.247,732,38.011,1.311,12.282,17.121,7.791,783,323,1.454,1.246,5.298,1.628,342
61,KALIMANTAN BARAT,6106,KALIMANTAN BARAT - Ketapang,1.054,5.532,7.769,1.422,1.745,642,2.495,5.277,2.397,280,266,358,29.237,989,6.250,3.730,2.298,753,476,1.816,4.347,1.524,359,95,3.764,20.051,27.506,5.155,6.708,2.474,9.585,20.331,8.224,960,913,1.227,106.900,3.611,22.517,12.752,7.434,2.776,1.689,7.249,17.298,5.399,1.272,338,2.227,11.862,16.273,3.050,3.968,1.464,5.670,12.028,4.865,568,540,726,63.241,2.136,13.321,7.544,4.398,1.642,999,4.289,10.234,3.194,752,200
61,KALIMANTAN BARAT,6107,KALIMANTAN BARAT - Sintang,220,2.748,3.313,772,171,216,431,1.335,629,647,218,26,10.728,293,1.465,4.564,869,199,416,404,994,651,108,35,520,7.659,9.148,1.824,603,726,1.400,4.375,1.679,1.766,576,69,30.346,543,3.076,9.303,1.818,454,957,1.135,2.599,1.989,332,122,308,4.531,5.412,1.079,357,430,828,2.588,993,1.045,341,41,17.952,321,1.819,5.504,1.075,269,566,672,1.538,1.177,196,72
61,KALIMANTAN BARAT,6108,KALIMANTAN BARAT - Kapuas Hulu,977,2.236,864,99,234,136,18,154,80,154,97,273,5.321,797,1.882,1.429,438,105,90,13,184,165,78,85,2.640,6.066,2.332,264,803,365,48,413,257,494,311,875,14.866,1.616,3.951,3.139,1.149,240,206,29,392,556,269,300,1.562,3.589,1.379,156,475,216,28,244,152,292,184,518,8.795,956,2.337,1.857,680,142,122,17,232,329,159,177
61,KALIMANTAN BARAT,6109,KALIMANTAN BARAT - Sekadau,612,2.238,3.184,218,232,942,320,1.401,919,804,141,427,11.438,913,2.205,4.081,844,217,201,562,1.884,451,345,111,2.143,6.701,9.419,765,809,3.370,1.126,4.911,2.887,2.545,474,1.222,36.372,2.366,5.831,10.763,2.407,610,462,1.559,5.276,1.528,1.158,385,1.268,3.965,5.572,452,478,1.993,666,2.906,1.708,1.506,281,723,21.517,1.399,3.450,6.367,1.424,361,273,922,3.121,904,685,228
61,KALIMANTAN BARAT,6110,KALIMANTAN BARAT - Melawi,360,1.014,778,141,14,5,93,257,118,57,53,23,2.911,500,2.011,980,238,12,172,147,129,232,50,27,799,2.550,2.119,423,44,15,298,826,383,188,173,74,7.892,1.137,4.184,1.965,436,39,405,426,297,830,175,96,473,1.509,1.254,250,26,9,176,488,227,111,102,44,4.669,672,2.475,1.162,258,23,240,252,176,491,104,57
61,KALIMANTAN BARAT,6111,KALIMANTAN BARAT - Kayong Utara,162,719,2.396,3.561,1.565,81,244,405,867,498,262,133,10.895,224,683,1.848,2.324,893,130,208,671,708,309,80,573,2.537,8.452,12.560,5.421,281,844,1.405,2.583,1.484,781,397,37.320,770,2.348,6.357,7.995,2.981,436,695,2.240,2.409,1.050,272,339,1.501,5.000,7.430,3.207,166,500,831,1.528,878,462,235,22.078,456,1.389,3.761,4.730,1.764,258,411,1.325,1.425,621,161
61,KALIMANTAN BARAT,6112,KALIMANTAN BARAT - Kubu Raya,2.878,6.989,5.365,2.170,748,124,501,943,192,370,604,1.785,22.667,2.528,6.345,4.831,1.357,0,0,187,1.387,1.280,629,514,7.726,18.765,14.404,5.827,2.162,359,1.448,2.727,522,1.008,1.646,4.863,61.456,7.479,18.767,14.289,4.014,0,0,587,4.365,3.755,1.845,1.507,4.571,11.101,8.521,3.447,1.279,212,857,1.614,309,596,974,2.877,36.357,4.425,11.103,8.453,2.375,0,0,348,2.582,2.222,1.092,892
61,KALIMANTAN BARAT,6171,KALIMANTAN BARAT - Kota Pontianak,13,94,15,0,0,0,0,0,0,0,0,1,123,31,68,16,28,0,0,11,1,3,3,9,36,261,41,0,0,0,0,0,0,0,0,3,341,101,225,53,93,0,0,36,3,9,9,28,21,154,24,0,0,0,0,0,0,0,0,2,202,60,133,31,55,0,0,21,2,5,5,16
61,KALIMANTAN BARAT,6172,KALIMANTAN BARAT - Kota Singkawang,107,1.359,160,42,47,0,690,1.030,51,14,0,53,3.553,424,1.494,87,378,15,13,123,786,501,119,14,384,4.887,575,150,176,0,2.560,3.819,164,44,0,171,12.929,1.508,5.313,311,1.345,37,34,314,2.006,1.711,407,49,227,2.891,340,89,104,0,1.514,2.259,97,26,0,101,7.649,892,3.143,184,796,22,20,186,1.187,1.012,241,29
62,KALIMANTAN TENGAH,6201,KALIMANTAN TENGAH - Kotawaringin Barat,0,33,30,10,0,0,23,50,0,0,0,43,189,84,33,0,19,40,39,13,4,5,16,8,0,115,104,36,0,0,73,159,0,0,0,138,624,372,144,0,85,110,141,46,13,15,50,25,0,68,61,21,0,0,43,94,0,0,0,82,371,221,86,0,51,66,84,27,8,9,30,15
62,KALIMANTAN TENGAH,6202,KALIMANTAN TENGAH - Kotawaringin Timur,0,0,133,830,2.915,1.250,449,809,1.080,1.251,425,21,9.163,112,342,381,695,3.018,650,533,597,1.529,1.121,262,0,0,455,2.925,9.726,4.174,1.501,2.702,3.213,3.724,1.261,64,29.746,424,1.291,1.438,2.606,9.815,2.115,1.733,1.941,3.898,2.861,672,0,0,271,1.738,5.777,2.479,892,1.605,1.909,2.212,749,38,17.669,252,767,854,1.548,5.830,1.257,1.029,1.153,2.316,1.700,399
62,KALIMANTAN TENGAH,6203,KALIMANTAN TENGAH - Kapuas,0,372,2.778,2.655,710,71,2.735,12.695,18.401,7.902,397,5,48.720,24,761,3.417,1.203,117,60,2.795,11.629,9.901,4.504,671,0,1.543,11.538,11.025,2.563,257,9.874,45.839,46.024,19.763,992,11,149.428,110,3.548,15.938,5.611,409,211,9.789,40.721,25.967,11.830,1.761,0,917,6.854,6.549,1.523,153,5.865,27.229,27.339,11.740,589,7,88.762,65,2.107,9.467,3.333,243,125,5.815,24.189,15.425,7.027,1.046
62,KALIMANTAN TENGAH,6204,KALIMANTAN TENGAH - Barito Selatan,0,0,84,552,413,0,0,0,0,926,8,18,2.001,10,1,383,488,384,0,176,0,180,193,57,0,0,251,1.655,1.102,0,0,0,0,3.981,34,77,7.101,29,3,1.099,1.449,1.091,0,565,0,747,799,231,0,0,149,983,655,0,0,0,0,2.365,20,46,4.218,17,2,653,861,648,0,336,0,444,474,137
62,KALIMANTAN TENGAH,6205,KALIMANTAN TENGAH - Barito Utara,0,0,1.526,728,762,0,0,37,96,0,1,0,3.151,0,772,1.481,1.497,830,0,0,9,50,28,44,0,0,3.746,1.757,1.585,0,0,130,273,0,4,0,7.494,0,1.931,3.598,3.533,2.665,0,0,24,124,82,145,0,0,2.225,1.044,941,0,0,77,162,0,2,0,4.452,0,1.147,2.137,2.099,1.583,0,0,14,73,49,86
62,KALIMANTAN TENGAH,6206,KALIMANTAN TENGAH - Sukamara,0,22,115,406,67,0,1,4,23,0,0,0,638,5,58,139,24,0,0,12,34,9,15,10,0,61,322,1.117,237,0,4,8,73,0,0,0,1.821,17,229,548,96,0,0,38,112,28,47,31,0,36,191,664,141,0,2,5,43,0,0,0,1.082,10,136,325,57,0,0,23,66,17,28,18
62,KALIMANTAN TENGAH,6207,KALIMANTAN TENGAH - Lamandau,0,8,81,71,24,0,3,37,29,5,20,10,288,25,117,182,0,0,4,15,16,0,0,4,0,22,221,205,58,0,9,99,80,17,54,32,796,79,339,528,0,0,12,52,54,0,1,13,0,13,131,122,35,0,5,59,48,10,32,19,473,47,201,313,0,0,7,31,32,0,1,8
62,KALIMANTAN TENGAH,6208,KALIMANTAN TENGAH - Seruyan,0,61,346,235,320,805,429,251,89,219,6,15,2.775,4,195,11,192,1.868,2.046,254,44,98,353,336,0,162,957,673,967,2.429,1.297,759,299,737,19,50,8.349,14,712,31,753,4.910,5.379,667,117,320,1.158,1.102,0,96,568,400,574,1.443,770,451,178,438,11,29,4.959,8,423,18,447,2.917,3.195,396,69,190,688,655
62,KALIMANTAN TENGAH,6209,KALIMANTAN TENGAH - Katingan,0,0,2.089,3.262,1.760,132,35,2.190,2.385,196,0,0,12.049,5,3.058,2.802,443,680,74,2.569,2.622,142,238,216,0,0,6.843,10.467,5.985,451,77,7.502,8.093,663,0,1,40.081,16,10.356,9.415,1.347,2.060,202,7.810,7.978,467,784,711,0,0,4.065,6.217,3.555,268,46,4.456,4.807,394,0,1,23.809,10,6.152,5.593,800,1.224,120,4.639,4.739,277,466,422
62,KALIMANTAN TENGAH,6210,KALIMANTAN TENGAH - Pulang Pisau,85,1.095,6.408,2.908,138,11,526,8.945,5.268,548,0,0,25.931,271,2.418,5.842,1.131,146,14,1.743,5.478,3.113,837,120,321,4.152,24.290,11.030,569,45,2.171,36.925,18.893,1.965,1,0,100.361,1.170,10.455,25.264,4.889,571,56,6.818,21.425,11.301,3.038,437,191,2.466,14.428,6.552,338,27,1.290,21.934,11.223,1.167,1,0,59.615,695,6.211,15.007,2.904,339,33,4.050,12.727,6.713,1.804,259
62,KALIMANTAN TENGAH,6211,KALIMANTAN TENGAH - Gunung Mas,21,15,25,4,19,0,10,0,0,0,0,18,113,0,0,49,21,0,0,0,0,1,14,5,49,40,64,9,67,0,35,0,0,0,0,47,312,0,0,100,43,0,0,0,0,4,44,15,29,24,38,6,40,0,21,0,0,0,0,28,185,0,0,59,26,0,0,0,0,2,26,9
